cnt,casual,registered
0.22348226983790906,-0.6221721837248998,0.47049688001913104
1.4253284880548043,-0.7032998084033414,1.9372250831676519
0.47156979194690124,-0.5207626528768479,0.7347722319377835
-0.3609016711299392,-0.6221721837248998,-0.22983280256529784
-0.2010230457708109,-0.33822549735035423,-0.1307295455958032
-0.07422275669288156,-0.5613264652160687,0.09390450353505136
0.013986140056982324,-0.27737977884152304,0.10711827113098399
-0.23961443809887634,-0.5613264652160687,-0.10430201040393794
0.00847308401011583,-0.17597024799347105,0.06747696834318613
0.4329783996188358,-0.15568834182386065,0.5696001369886257
1.1386495736177469,-0.4193531220287958,1.5011707525018754
0.9346664998836867,-0.4396350281984062,1.2633229357750884
0.39990006333763684,-0.3990712158591854,0.6092414397764235
-0.21204915786454387,-0.581608371385679,-0.06466070761614008
-0.37192778322367215,-0.4396350281984062,-0.30250852434292724
-0.4215452876454706,-0.5004807467072374,-0.3421498271307251
-0.6861719778950622,-0.7032998084033414,-0.5932114114534449
-0.7523286504574602,-0.6627359960641206,-0.6857077846249733
-0.7964330988323921,-0.683017902233731,-0.7319559712107374
-0.9011811637228555,-0.683017902233731,-0.8574867633720973
-0.9949031165195859,-0.7235817145729518,-0.956590020341592
-1.0224683967539183,-0.7235817145729518,-0.9896244393314235
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-0.9949031165195859,-0.7032998084033414,-0.9631969041395583
-0.9397725560509209,-0.7235817145729518,-0.8905211823619289
-0.6145022492857979,-0.7032998084033414,-0.5073219220798829
-0.5483455767233999,-0.6221721837248998,-0.4544668516961524
-0.1293533171615465,-0.25709787267191264,-0.0712675914141064
-0.035631364364816114,-0.19625215416308145,0.021228781757421954
0.17386476541611062,-0.21653406033269185,0.27889724987810804
0.2510475500722415,-0.35850740351996463,0.4176418096354006
0.29515199844717344,0.04713071987224332,0.33835920405980485
-0.3609016711299392,-0.480198840537627,-0.276080989151062
-0.23961443809887634,-0.480198840537627,-0.1307295455958032
-0.25064055019260933,-0.4599169343680166,-0.15055019698970212
-0.4491105678798031,-0.6627359960641206,-0.3223291757368262
-0.5648847448639994,-0.683017902233731,-0.4544668516961524
-0.6971980899887953,-0.7032998084033414,-0.6064251790493775
-0.7798939306917927,-0.6221721837248998,-0.7319559712107374
-0.7909200427855256,-0.7235817145729518,-0.7121353198168385
-0.9342595000040544,-0.7235817145729518,-0.8839142985639625
-0.928746443957188,-0.7235817145729518,-0.8773074147659963
-0.9122072758165884,-0.7235817145729518,-0.8574867633720973
-0.895668107675989,-0.7032998084033414,-0.8442729957761647
-0.9673378362852534,-0.7235817145729518,-0.9235556013517604
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-1.027981452800785,-0.7235817145729518,-0.9962313231293899
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-0.9452856120977874,-0.7235817145729518,-0.8971280661598952
-0.9011811637228555,-0.7235817145729518,-0.8442729957761647
-0.6971980899887953,-0.6627359960641206,-0.6196389466453102
-0.5428325206765334,-0.5613264652160687,-0.467680619292085
-0.3609016711299392,-0.6627359960641206,-0.21661903496936522
-0.2726927743800753,-0.581608371385679,-0.1373364293937695
-0.2837188864738083,-0.5207626528768479,-0.17037084838360106
-0.4325713997392036,-0.5410445590464582,-0.3421498271307251
-0.1899969336770779,-0.6221721837248998,-0.02501940482834222
-0.14037942925527946,-0.3990712158591854,-0.03823317242427484
-0.5648847448639994,-0.6424540898945102,-0.467680619292085
-0.515267240442201,-0.6424540898945102,-0.40821866511038823
-0.6034761371920648,-0.683017902233731,-0.5007150382819165
-0.7302764262699942,-0.7032998084033414,-0.6460664818371754
-0.8460506032541906,-0.7235817145729518,-0.7782041577965016
-0.8901550516291225,-0.7235817145729518,-0.831059228180232
-0.9177203318634549,-0.7235817145729518,-0.8640936471700637
-0.9949031165195859,-0.7235817145729518,-0.956590020341592
-1.0114422846601854,-0.7235817145729518,-0.9764106717354909
-1.0224683967539183,-0.7235817145729518,-0.9896244393314235
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-0.950798668144654,-0.7235817145729518,-0.9037349499578615
-0.6475805855669968,-0.7032998084033414,-0.5469632248676808
0.030525308197581803,-0.7032998084033414,0.2656834822821754
1.254423750601943,-0.6424540898945102,1.7125910340367971
0.08565586866624673,-0.581608371385679,0.29211101747404067
-0.6530936416138633,-0.7032998084033414,-0.553570108665647
-0.5483455767233999,-0.6221721837248998,-0.4544668516961524
-0.39398000741113814,-0.581608371385679,-0.2826878729490283
-0.2726927743800753,-0.5004807467072374,-0.16376396458563475
-0.30025805461440774,-0.5207626528768479,-0.19019149977749997
-0.1899969336770779,-0.5207626528768479,-0.05805382381817377
0.11873420494744569,-0.6221721837248998,0.34496608785777116
1.1992931901332782,-0.5613264652160687,1.620094660865269
1.1882670780395452,-0.6018902775552895,1.620094660865269
0.4054131193845033,-0.581608371385679,0.6753102777560867
0.13527337308804516,-0.6424540898945102,0.3713936230496364
-0.23410138205200984,-0.683017902233731,-0.05805382381817377
-0.482188904161002,-0.6627359960641206,-0.36197047852462405
-0.8460506032541906,-0.683017902233731,-0.7914179253924343
-0.9673378362852534,-0.7235817145729518,-0.9235556013517604
-1.0114422846601854,-0.7235817145729518,-0.9764106717354909
-1.027981452800785,-0.7235817145729518,-0.9962313231293899
-1.027981452800785,-0.7235817145729518,-0.9962313231293899
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-0.9232333879103215,-0.683017902233731,-0.8839142985639625
-0.5483455767233999,-0.7032998084033414,-0.42803931650428717
0.4991350721812337,-0.6424540898945102,0.8074479537154129
1.7836771311011264,-0.6627359960641206,2.353458762439529
0.39990006333763684,-0.6018902775552895,0.6753102777560867
-0.504241128348468,-0.5613264652160687,-0.42143243270632086
-0.4270583436923371,-0.6221721837248998,-0.30911540814089356
-0.09627498088034753,-0.5207626528768479,0.05426320074725351
-0.09076192483348104,-0.6018902775552895,0.08729761973708505
-0.3609016711299392,-0.4599169343680166,-0.2826878729490283
-0.24512749414574284,-0.581608371385679,-0.10430201040393794
0.4219522875251028,-0.4193531220287958,0.6422758587662551
1.8388076915697913,-0.33822549735035423,2.3138174596517316
1.1937801340864118,-0.5613264652160687,1.6134877770673028
0.5046481282281002,-0.5004807467072374,0.767806650927615
-0.030118308317949618,-0.6018902775552895,0.15997334151471446
-0.44359751183293655,-0.6424540898945102,-0.3223291757368262
-0.6200153053326644,-0.6221721837248998,-0.5403563410697144
-0.7302764262699942,-0.683017902233731,-0.6526733656351417
-0.9232333879103215,-0.7235817145729518,-0.8707005309680299
-1.0169553407070517,-0.7235817145729518,-0.9830175555334573
-1.0224683967539183,-0.7235817145729518,-0.9896244393314235
-1.027981452800785,-0.7235817145729518,-0.9962313231293899
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-0.906694219769722,-0.7235817145729518,-0.850879879574131
-0.5207802964890674,-0.6627359960641206,-0.40821866511038823
0.7251703701027599,-0.6627359960641206,1.0849370732299979
1.7947032431948593,-0.581608371385679,2.3402449948435966
0.22899532588477553,-0.6221721837248998,0.47710376381709735
-0.38295389531740515,-0.480198840537627,-0.30250852434292724
-0.2837188864738083,-0.4599169343680166,-0.19019149977749997
-0.14589248530214596,-0.5004807467072374,-0.0118056372324096
-0.10730109297408051,-0.5004807467072374,0.03444254935335457
-0.30577111066127427,-0.6018902775552895,-0.17037084838360106
-0.10178803692721403,-0.581608371385679,0.06747696834318613
0.22899532588477553,-0.5410445590464582,0.4506762286252321
1.6403376738825974,-0.378789309689575,2.089183410520877
1.5355896089921341,-0.5410445590464582,2.0165076887432476
0.6700398096340949,-0.5410445590464582,0.979226932462537
0.11873420494744569,-0.6424540898945102,0.3515729716557375
-0.06319664459914857,-0.5613264652160687,0.10711827113098399
-0.45462362392666955,-0.6627359960641206,-0.3289360595347925
-0.7247633702231278,-0.6424540898945102,-0.659280249433108
-0.9177203318634549,-0.7032998084033414,-0.8707005309680299
-1.0169553407070517,-0.7235817145729518,-0.9830175555334573
-1.0059292286133188,-0.7032998084033414,-0.9764106717354909
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-1.027981452800785,-0.7235817145729518,-0.9962313231293899
-0.9342595000040544,-0.7235817145729518,-0.8839142985639625
-0.5648847448639994,-0.6424540898945102,-0.467680619292085
0.5432395205561656,-0.6627359960641206,0.8669099078971096
1.700981290398129,-0.5410445590464582,2.2147142026822366
0.06911670052564725,-0.6627359960641206,0.298717901272007
-0.8019461548792586,-0.683017902233731,-0.7385628550087038
-0.6530936416138633,-0.683017902233731,-0.5601769924636134
-0.7964330988323921,-0.7032998084033414,-0.7253490874127712
-0.6916850339419287,-0.683017902233731,-0.6064251790493775
-0.873615883488523,-0.7032998084033414,-0.8178454605842994
-0.7523286504574602,-0.6627359960641206,-0.6857077846249733
-0.39398000741113814,-0.5613264652160687,-0.2892947567469946
0.5487525766030321,-0.5613264652160687,0.8404823727052444
0.9015881636024876,-0.5613264652160687,1.2633229357750884
0.37784783915017084,-0.6424540898945102,0.662096510160154
0.14629948518177815,-0.6221721837248998,0.3780005068476027
-0.24512749414574284,-0.6627359960641206,-0.0778744752120727
-0.4325713997392036,-0.6627359960641206,-0.30250852434292724
-0.6420675295201304,-0.6627359960641206,-0.553570108665647
-0.8570767153479235,-0.683017902233731,-0.8046316929883668
-0.9452856120977874,-0.683017902233731,-0.9103418337558278
-0.9783639483789863,-0.7032998084033414,-0.9433762527456594
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-0.9563117241915204,-0.7235817145729518,-0.9103418337558278
-0.6530936416138633,-0.7032998084033414,-0.553570108665647
0.2014300456504431,-0.6424540898945102,0.4506762286252321
1.8222685234291918,-0.6424540898945102,2.393100065227327
0.5156742403218332,-0.5613264652160687,0.8008410699174465
-0.40500611950487114,-0.4599169343680166,-0.3355429433327588
-0.26166666228634233,-0.5410445590464582,-0.1373364293937695
0.04706447633818128,-0.29766168501113344,0.15336645771674817
0.08565586866624673,-0.03399690480619827,0.1137251549289503
-0.10730109297408051,-0.05427881097580867,-0.11090889420190425
0.17386476541611062,0.10797643838107451,0.17318710911064708
0.647987585446629,0.4122050309252305,0.6422758587662551
1.5190504408515346,0.006566907533022525,1.8183011748042581
1.0339015087272836,-0.4193531220287958,1.3756399603405156
0.5101611842749667,-0.3990712158591854,0.7413791157357498
-0.10178803692721403,-0.4599169343680166,0.027835665555388262
-0.33333639089560674,-0.4193531220287958,-0.26286722155512937
-0.45462362392666955,-0.4193531220287958,-0.40821866511038823
-0.5924500250983319,-0.5207626528768479,-0.5403563410697144
-0.5703978009108659,-0.6221721837248998,-0.4808943868880176
-0.7964330988323921,-0.581608371385679,-0.764990390200569
-0.7964330988323921,-0.6018902775552895,-0.7583835064026027
-0.9452856120977874,-0.6627359960641206,-0.9169487175537941
-1.0059292286133188,-0.6627359960641206,-0.9896244393314235
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-0.9949031165195859,-0.7032998084033414,-0.9631969041395583
-0.8184853230198581,-0.5613264652160687,-0.7980248091904005
-0.482188904161002,-0.5207626528768479,-0.40821866511038823
-0.2837188864738083,-0.27737977884152304,-0.24965345395919677
0.08565586866624673,0.2499497815683473,0.021228781757421954
0.5322134084624326,1.3451727147273087,0.19961464430251233
0.9897970603523516,1.872502275137179,0.576207020786592
1.072492901055349,2.622932803412764,0.4308555772313332
1.309554311070608,2.9880071144657507,0.5960276721804909
1.7064943464449955,3.9209747982678294,0.767806650927615
1.1827540219926789,3.048852832974582,0.4242486934333669
0.9622317801180191,2.1564489615117246,0.4506762286252321
0.31169116658777296,0.6961517172997761,0.14675957391878186
-0.008066084130483648,0.04713071987224332,-0.02501940482834222
-0.22858832600514337,-0.21653406033269185,-0.2034052673734326
-0.41603223159860414,-0.21653406033269185,-0.42803931650428717
-0.39398000741113814,-0.378789309689575,-0.3487567109286914
-0.6365544734732638,-0.480198840537627,-0.6064251790493775
-0.6365544734732638,-0.5410445590464582,-0.5866045276554785
-0.6475805855669968,-0.5207626528768479,-0.6064251790493775
-0.7798939306917927,-0.6627359960641206,-0.7187422036148048
-0.9618247802383869,-0.6627359960641206,-0.936769368947693
-1.027981452800785,-0.7235817145729518,-0.9962313231293899
-1.0334945088476513,-0.7032998084033414,-1.0094450907253225
-1.0169553407070517,-0.7235817145729518,-0.9830175555334573
-0.9673378362852534,-0.683017902233731,-0.936769368947693
-0.7357894823168607,-0.5613264652160687,-0.6989215522209059
-0.5318064085828005,-0.31794359118074383,-0.5337494572717482
0.00847308401011583,0.2702316877379577,-0.0778744752120727
0.2014300456504431,0.9395345913351009,-0.06466070761614008
0.36130867100957137,0.7164336234693864,0.19961464430251233
0.3943870072907703,0.5744602802821137,0.28550413367607436
0.2620736621659745,0.2499497815683473,0.2326490632923439
0.35028255891583837,1.0003803098439321,0.09390450353505136
0.12424726099431219,0.5338964679428929,-0.02501940482834222
-0.17897082158334493,-0.27737977884152304,-0.12412266179783688
-0.12384026111468,-0.25709787267191264,-0.06466070761614008
-0.3884669513642717,-0.35850740351996463,-0.3487567109286914
-0.47667584811413555,-0.27737977884152304,-0.4808943868880176
-0.8460506032541906,-0.6627359960641206,-0.7980248091904005
-0.7413025383637272,-0.5613264652160687,-0.7055284360188722
-0.851563659301057,-0.6221721837248998,-0.8178454605842994
-0.8184853230198581,-0.6221721837248998,-0.7782041577965016
-0.9618247802383869,-0.6627359960641206,-0.936769368947693
-0.9342595000040544,-0.7032998084033414,-0.8905211823619289
-1.0004161725664524,-0.7235817145729518,-0.9631969041395583
-1.0114422846601854,-0.7235817145729518,-0.9764106717354909
-0.9893900604727194,-0.7032998084033414,-0.956590020341592
-0.8019461548792586,-0.683017902233731,-0.7385628550087038
-0.38295389531740515,-0.5410445590464582,-0.2826878729490283
-0.4380844557860701,-0.480198840537627,-0.36857736232259036
-0.2561536062394758,-0.11512452948463986,-0.2694741053530957
0.1021950368068462,0.1891040630595161,0.06087008454521981
0.5046481282281002,0.594742186451724,0.4110349258374343
0.6755528656809615,0.6150240926213345,0.6092414397764235
0.4054131193845033,0.4324869370948409,0.34496608785777116
0.5487525766030321,0.3716412185860097,0.5365657179987942
0.4991350721812337,0.5744602802821137,0.4110349258374343
0.35028255891583837,-0.17597024799347105,0.47710376381709735
0.28963894240030696,-0.17597024799347105,0.40442804203946797
-0.09627498088034753,-0.5613264652160687,0.06747696834318613
-0.3498755590362062,-0.5410445590464582,-0.24304657016123046
-0.504241128348468,-0.5613264652160687,-0.42143243270632086
-0.7027111460356618,-0.5410445590464582,-0.6658871332310743
-0.9011811637228555,-0.7235817145729518,-0.8442729957761647
-0.9783639483789863,-0.7032998084033414,-0.9433762527456594
-1.0059292286133188,-0.7235817145729518,-0.9698037879375246
-1.027981452800785,-0.7235817145729518,-0.9962313231293899
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-0.9618247802383869,-0.7235817145729518,-0.9169487175537941
-0.5703978009108659,-0.6627359960641206,-0.467680619292085
0.4936220161343672,-0.6018902775552895,0.7876273023215139
1.5135373848046683,-0.6221721837248998,2.0165076887432476
0.15181254122864465,-0.6018902775552895,0.3780005068476027
-0.5759108569577324,-0.5613264652160687,-0.5073219220798829
-0.5703978009108659,-0.6221721837248998,-0.4808943868880176
-0.14589248530214596,-0.3990712158591854,-0.04484005622224115
-0.32231027880187374,-0.5613264652160687,-0.2034052673734326
-0.3609016711299392,-0.3990712158591854,-0.30250852434292724
-0.16243165344274543,-0.25709787267191264,-0.11090889420190425
0.3557956149627049,-0.4396350281984062,0.5696001369886257
1.3371195913049405,-0.29766168501113344,1.6993772664408646
1.298528198976875,-0.5004807467072374,1.7191979178347636
0.6314484173060295,-0.6221721837248998,0.959406281068638
0.20694310169730956,-0.6424540898945102,0.4572831124231984
-0.1955099897239444,-0.581608371385679,-0.04484005622224115
-0.493215016254735,-0.6627359960641206,-0.3751842461205567
-0.7854069867386592,-0.7032998084033414,-0.7121353198168385
-0.9122072758165884,-0.6221721837248998,-0.8905211823619289
-1.0059292286133188,-0.6627359960641206,-0.9896244393314235
-1.0114422846601854,-0.7032998084033414,-0.9830175555334573
-1.0224683967539183,-0.7032998084033414,-0.9962313231293899
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-0.8791289395353895,-0.7032998084033414,-0.8244523443822658
-0.5483455767233999,-0.6221721837248998,-0.4544668516961524
0.6204223052122966,-0.5207626528768479,0.9131580944828739
2.1309996620537155,-0.5410445590464582,2.730051138923609
0.3447695028689719,-0.5004807467072374,0.576207020786592
-0.2782058304269418,-0.378789309689575,-0.2100121511713989
-0.10178803692721403,-0.27737977884152304,-0.03162628862630853
0.09668198075997972,-0.29766168501113344,0.21282841189844495
0.0029600279632493384,-0.4193531220287958,0.14015269012081555
-0.06870970064601507,-0.013714998636587874,-0.0778744752120727
0.030525308197581803,-0.03399690480619827,0.047656316949287195
0.5983700810248306,-0.11512452948463986,0.7545928833316824
1.8718860278509903,0.1485402507202953,2.194893551288338
1.8498338036635242,0.1282583445506849,2.175072899894439
0.7582487063839588,-0.27737977884152304,0.9990475838564359
0.4660567359000347,-0.21653406033269185,0.6290620911703225
0.2730997742597075,-0.33822549735035423,0.43746246102929953
-0.23410138205200984,-0.35850740351996463,-0.16376396458563475
-0.7027111460356618,-0.6221721837248998,-0.639459598039209
-0.8129722669729916,-0.480198840537627,-0.8178454605842994
-0.9618247802383869,-0.6627359960641206,-0.936769368947693
-0.9949031165195859,-0.6221721837248998,-0.9896244393314235
-1.0114422846601854,-0.683017902233731,-0.9896244393314235
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-0.8681028274416566,-0.683017902233731,-0.8178454605842994
-0.5428325206765334,-0.6627359960641206,-0.4346462003022535
0.7527356503370923,-0.5410445590464582,1.0783301894320316
2.0427907653038515,-0.5004807467072374,2.6111272305602156
0.28963894240030696,-0.4396350281984062,0.49031753141302997
-0.22858832600514337,0.10797643838107451,-0.30911540814089356
-0.041144420411682606,0.3716412185860097,-0.17037084838360106
0.1904039335567101,-0.21653406033269185,0.298717901272007
0.15732559727551113,-0.11512452948463986,0.22604217949437758
0.013986140056982324,0.006566907533022525,0.014621897959455642
0.15181254122864465,0.2093859692291265,0.1137251549289503
0.8464576031338228,0.1891040630595161,0.9527993972706718
2.318443567647176,0.2702316877379577,2.690409836135811
1.8332946355229247,0.006566907533022525,2.194893551288338
0.9897970603523516,-0.31794359118074383,1.2897504709669536
0.43849145566570225,-0.25709787267191264,0.6092414397764235
0.1793778214629771,-0.378789309689575,0.33835920405980485
-0.2892319425206748,-0.33822549735035423,-0.23643968636326415
-0.5759108569577324,-0.4396350281984062,-0.5469632248676808
-0.7909200427855256,-0.480198840537627,-0.7914179253924343
-0.9452856120977874,-0.6627359960641206,-0.9169487175537941
-1.0169553407070517,-0.7032998084033414,-0.9896244393314235
-1.0169553407070517,-0.7235817145729518,-0.9830175555334573
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-0.9011811637228555,-0.7032998084033414,-0.850879879574131
-0.5924500250983319,-0.683017902233731,-0.4875012706859839
0.45503062380630177,-0.581608371385679,0.7347722319377835
1.5411026650390007,-0.378789309689575,1.9702595021574834
0.30066505449403996,-0.4193531220287958,0.4969244152109963
-0.2671797183332088,-0.27737977884152304,-0.22983280256529784
-0.14589248530214596,-0.17597024799347105,-0.11751577799987056
0.21245615774417606,-0.17597024799347105,0.3119316688679396
-0.035631364364816114,-0.11512452948463986,-0.005198753434443288
-0.873615883488523,-0.6221721837248998,-0.8442729957761647
-0.526293352535934,-0.5004807467072374,-0.467680619292085
-0.06319664459914857,-0.480198840537627,0.08069073593911874
0.36682172705643784,-0.4396350281984062,0.5828139045845583
0.6093961931185635,-0.5004807467072374,0.8933374430889749
0.24002143797850853,-0.6018902775552895,0.48371064761506366
-0.12384026111468,-0.5613264652160687,0.03444254935335457
-0.2065361018176774,-0.7032998084033414,-0.018412521030375908
-0.4601366799735361,-0.6424540898945102,-0.3421498271307251
-0.5703978009108659,-0.5207626528768479,-0.5139288058778492
-0.7082242020825282,-0.6221721837248998,-0.6460664818371754
-0.7909200427855256,-0.6424540898945102,-0.7385628550087038
-0.8350244911604575,-0.7032998084033414,-0.7715972739985353
-1.0059292286133188,-0.7235817145729518,-0.9698037879375246
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-1.027981452800785,-0.7235817145729518,-0.9962313231293899
-0.9728508923321199,-0.7032998084033414,-0.936769368947693
-0.9177203318634549,-0.6627359960641206,-0.8839142985639625
-0.5318064085828005,-0.6627359960641206,-0.42143243270632086
-0.37192778322367215,-0.4193531220287958,-0.30911540814089356
-0.035631364364816114,-0.23681596650230224,0.03444254935335457
0.11322114890057919,-0.25709787267191264,0.21943529569641126
0.37784783915017084,0.10797643838107451,0.4176418096354006
0.2014300456504431,0.2499497815683473,0.15997334151471446
0.14629948518177815,-0.013714998636587874,0.1797939929086134
0.23450838193164203,-0.29766168501113344,0.3780005068476027
0.030525308197581803,-0.07456071714541906,0.06087008454521981
-0.16794470948961193,-0.3990712158591854,-0.0712675914141064
-0.31128416670814074,-0.581608371385679,-0.18358461597953366
-0.22307526995827687,-0.480198840537627,-0.11090889420190425
-0.46564973602040255,-0.5207626528768479,-0.3883980137164893
-0.5759108569577324,-0.6221721837248998,-0.4875012706859839
-0.5924500250983319,-0.6424540898945102,-0.5007150382819165
-0.5428325206765334,-0.581608371385679,-0.46107373549411873
-0.6586066976607298,-0.581608371385679,-0.5998182952514112
-0.7413025383637272,-0.6221721837248998,-0.6857077846249733
-0.8129722669729916,-0.6221721837248998,-0.7715972739985353
-0.928746443957188,-0.7235817145729518,-0.8773074147659963
-1.0114422846601854,-0.7032998084033414,-0.9830175555334573
-1.0169553407070517,-0.7235817145729518,-0.9830175555334573
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-0.9232333879103215,-0.683017902233731,-0.8839142985639625
-0.7192503141762612,-0.683017902233731,-0.639459598039209
-0.5648847448639994,-0.5004807467072374,-0.5139288058778492
-0.008066084130483648,-0.17597024799347105,0.047656316949287195
0.20694310169730956,0.1485402507202953,0.19961464430251233
0.636961473352896,0.2702316877379577,0.6753102777560867
0.7472225942902259,0.45276884326445127,0.7479859995337161
0.7803009305714248,0.6555879049605553,0.7215584643418509
0.9015881636024876,0.7367155296389969,0.8404823727052444
0.8244053789463568,0.5744602802821137,0.8008410699174465
0.5377264645092992,0.2093859692291265,0.576207020786592
0.14629948518177815,-0.378789309689575,0.298717901272007
-0.2561536062394758,-0.4599169343680166,-0.15715708078766844
-0.559371688817133,-0.5410445590464582,-0.49410815448395023
-0.5869369690514654,-0.5613264652160687,-0.5205356896758155
-0.6530936416138633,-0.6627359960641206,-0.5667838762615797
-0.6916850339419287,-0.6221721837248998,-0.6262458304432764
-0.884641995582256,-0.683017902233731,-0.8376661119781984
-1.0114422846601854,-0.7235817145729518,-0.9764106717354909
-1.0224683967539183,-0.7235817145729518,-0.9896244393314235
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-1.0390075648945178,-0.7235817145729518,-1.0094450907253225
-0.9563117241915204,-0.7235817145729518,-0.9103418337558278
-0.5483455767233999,-0.7032998084033414,-0.42803931650428717
0.4991350721812337,-0.683017902233731,0.8206617213113455
1.8663729718041238,-0.4396350281984062,2.3798862976313946
0.22348226983790906,-0.5004807467072374,0.4308555772313332
-0.471162792067269,-0.3990712158591854,-0.4346462003022535
-0.47667584811413555,-0.5004807467072374,-0.40821866511038823
-0.06870970064601507,-0.4599169343680166,0.06747696834318613
-0.041144420411682606,-0.25709787267191264,0.03444254935335457
-0.17345776553647843,-0.23681596650230224,-0.1307295455958032
-0.08524886878661454,-0.23681596650230224,-0.02501940482834222
0.5322134084624326,-0.31794359118074383,0.7413791157357498
1.8718860278509903,-0.19625215416308145,2.307210575853765
1.8608599157572572,-0.5207626528768479,2.3997069490252936
0.7968400987120243,-0.3990712158591854,1.0849370732299979
0.16283865332237762,-0.5004807467072374,0.3581798554537038
0.030525308197581803,-0.4396350281984062,0.1797939929086134
-0.537319464629667,-0.5410445590464582,-0.467680619292085
-0.7357894823168607,-0.6018902775552895,-0.6857077846249733
-0.9893900604727194,-0.7235817145729518,-0.9499831365436257
-1.0114422846601854,-0.7235817145729518,-0.9764106717354909
-1.027981452800785,-0.7032998084033414,-1.0028382069273563
-1.0114422846601854,-0.7235817145729518,-0.9764106717354909
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-0.928746443957188,-0.7032998084033414,-0.8839142985639625
-0.48770196020786855,-0.7032998084033414,-0.35536359472665774
0.7472225942902259,-0.480198840537627,1.0519026542401664
2.037277709256985,-0.3990712158591854,2.5714859277724176
0.23450838193164203,-0.581608371385679,0.47049688001913104
-0.31679722275500727,-0.4396350281984062,-0.23643968636326415
-0.14589248530214596,-0.5613264652160687,0.008015014161489331
-0.035631364364816114,-0.33822549735035423,0.06747696834318613
0.0029600279632493384,-0.3990712158591854,0.13354580632284924
-0.30577111066127427,-0.4599169343680166,-0.21661903496936522
-0.1293533171615465,-0.378789309689575,-0.03162628862630853
0.5377264645092992,-0.378789309689575,0.767806650927615
1.8773990838978567,-0.05427881097580867,2.267569273065967
1.4308415441016709,-0.378789309689575,1.8381218261981571
0.6424745293997625,-0.4193531220287958,0.9065512106849075
0.08014281261938024,-0.683017902233731,0.3185385526659059
-0.008066084130483648,-0.5207626528768479,0.15997334151471446
-0.48770196020786855,-0.6018902775552895,-0.3883980137164893
-0.6861719778950622,-0.6424540898945102,-0.6130320628473438
-0.8681028274416566,-0.683017902233731,-0.8178454605842994
-1.0114422846601854,-0.7235817145729518,-0.9764106717354909
-1.0224683967539183,-0.7235817145729518,-0.9896244393314235
-1.0334945088476513,-0.7235817145729518,-1.0028382069273563
-0.884641995582256,-0.7235817145729518,-0.8244523443822658
-0.471162792067269,-0.6424540898945102,-0.35536359472665774
0.35028255891583837,-0.5004807467072374,0.5828139045845583
-0.40500611950487114,-0.683017902233731,-0.26286722155512937
-0.8350244911604575,-0.6221721837248998,-0.7980248091904005
-0.9893900604727194,-0.7235817145729518,-0.9499831365436257
-0.9893900604727194,-0.7032998084033414,-0.956590020341592
-0.6586066976607298,-0.7032998084033414,-0.5601769924636134
-0.6255283613795308,-0.6424540898945102,-0.5403563410697144
-0.7357894823168607,-0.683017902233731,-0.659280249433108
-0.5483455767233999,-0.6627359960641206,-0.4412530841002198
-0.12384026111468,-0.6221721837248998,0.05426320074725351
0.35028255891583837,-0.581608371385679,0.6092414397764235
0.013986140056982324,-0.5004807467072374,0.1797939929086134
-0.482188904161002,-0.7235817145729518,-0.3421498271307251
-0.5097541843953345,-0.683017902233731,-0.3883980137164893
-0.829511435113591,-0.7235817145729518,-0.7583835064026027
-0.7413025383637272,-0.683017902233731,-0.6658871332310743
-0.86258977139479,-0.6627359960641206,-0.8178454605842994
-0.9838770044258529,-0.7032998084033414,-0.9499831365436257
-0.9783639483789863,-0.7235817145729518,-0.936769368947693
-1.0114422846601854,-0.7235817145729518,-0.9764106717354909
-1.027981452800785,-0.7235817145729518,-0.9962313231293899
-1.0169553407070517,-0.7235817145729518,-0.9830175555334573
-0.9452856120977874,-0.7235817145729518,-0.8971280661598952
-0.44359751183293655,-0.683017902233731,-0.30911540814089356
0.6314484173060295,-0.5613264652160687,0.9395856296747391
2.230234670897312,-0.4193531220287958,2.8093337444992046
0.5322134084624326,-0.6221721837248998,0.8404823727052444
-0.31128416670814074,-0.5004807467072374,-0.2100121511713989
-0.11832720506781351,-0.33822549735035423,-0.03162628862630853
0.16835170936924412,-0.3990712158591854,0.33175232026183854
0.11873420494744569,-0.23681596650230224,0.21943529569641126
